#Filename,File Type,Radial Velocity (km/s),Guessed Spectral Type,Guessed [Fe/H],plate,mjd,fiber
spec-7692-57064-0218.fits,sdssdr12,-39.48666667,K5,-0.5,7692,57064,218
spec-7584-56957-0618.fits,sdssdr12,-59.5625,K3+WD2,0,7584,56957,618
spec-7414-56748-0412.fits,sdssdr12,13.71,K7+WD2,0,7414,56748,412
spec-2907-54580-0469.fits,sdssdr12,-138.335,A8,0.5,2907,54580,469
spec-7392-56992-0320.fits,sdssdr12,-52.08833333,F5,-1,7392,56992,320
spec-5963-56191-0624.fits,sdssdr12,-62.17,K5,-0.5,5963,56191,624
spec-7315-56685-0366.fits,sdssdr12,45.8275,M1,0.5,7315,56685,366
spec-8285-57048-0093.fits,sdssdr12,29.5725,M2,1,8285,57048,93
spec-7583-56958-0871.fits,sdssdr12,-31.35833333,M3,0.5,7583,56958,871
spec-10228-58223-0828.fits,sdssdr12,-52.59,M6,-0.5,10228,58223,828
spec-8370-57520-0970.fits,sdssdr12,-32.64666667,M1+WD2,0,8370,57520,970
spec-8209-57427-0720.fits,sdssdr12,-23.84833333,M2,0,8209,57427,720
spec-7291-56992-0955.fits,sdssdr12,-29.00833333,K4+M0,0,7291,56992,955
spec-10747-58220-0696.fits,sdssdr12,-116.8066667,F7+G7,0,10747,58220,696
spec-7687-57007-0374.fits,sdssdr12,-104.7716667,K3,-1,7687,57007,374
spec-7384-56715-0893.fits,sdssdr12,-18.5025,K2,-1,7384,56715,893
spec-7748-58396-0678.fits,sdssdr12,-29.80166667,M5,0.5,7748,58396,678
spec-8388-57488-0615.fits,sdssdr12,-29.20833333,M6,0,8388,57488,615
spec-8299-57346-0294.fits,sdssdr12,18.93333333,M2,1,8299,57346,294
spec-8499-57431-0204.fits,sdssdr12,-0.76,M4,0.5,8499,57431,204
spec-7512-56777-0605.fits,sdssdr12,-8.156666666,K3,-1,7512,56777,605
spec-7375-56981-0209.fits,sdssdr12,-17.37,G3,0,7375,56981,209
spec-7694-57359-0938.fits,sdssdr12,47.51666667,A7+F5,0,7694,57359,938
spec-7611-56946-0660.fits,sdssdr12,-70.88166666,K7,-0.5,7611,56946,660
spec-7426-56771-0320.fits,sdssdr12,9.468333333,M1,-0.5,7426,56771,320
spec-7389-56769-0900.fits,sdssdr12,8.843333333,M2,1,7389,56769,900
spec-7300-56707-0162.fits,sdssdr12,-16.765,K7,0.5,7300,56707,162
spec-7713-58096-0467.fits,sdssdr12,-102.9166667,K7,0.5,7713,58096,467
spec-7743-58107-0332.fits,sdssdr12,-29.7125,M4,0.5,7743,58107,332
spec-7291-56992-0406.fits,sdssdr12,8.888333333,M2,1,7291,56992,406
spec-7303-57013-0057.fits,sdssdr12,13.4825,M3,0.5,7303,57013,57
spec-7869-57012-0967.fits,sdssdr12,-118.6666667,K7,-0.5,7869,57012,967
spec-7601-56959-0702.fits,sdssdr12,-250.0883333,K7,-0.5,7601,56959,702
spec-7325-56717-0475.fits,sdssdr12,13.06,M6,0,7325,56717,475
spec-4499-55572-0724.fits,sdssdr12,107.94,A6,0,4499,55572,724
spec-7431-57162-0852.fits,sdssdr12,-75.03333333,M4,0.5,7431,57162,852
spec-1979-53431-0528.fits,sdssdr12,50.03333333,M8,0,1979,53431,528
spec-7432-57107-0895.fits,sdssdr12,-35.195,K7+M0,0,7432,57107,895
spec-8411-57875-0883.fits,sdssdr12,-22.39333333,M6,0,8411,57875,883
spec-7724-58434-0443.fits,sdssdr12,-91.98,M1,0.5,7724,58434,443
spec-7424-57160-0594.fits,sdssdr12,-185.925,G9,-0.5,7424,57160,594
spec-7303-57013-0407.fits,sdssdr12,50.17166667,M4,0.5,7303,57013,407
spec-11380-58462-0560.fits,sdssdr12,-3.3675,M0,0.5,11380,58462,560
spec-8437-57894-0488.fits,sdssdr12,-8.253333333,M3,0.5,8437,57894,488
spec-8221-58198-0696.fits,sdssdr12,-155.205,M7,0.5,8221,58198,696
spec-10260-58173-0212.fits,sdssdr12,-29.3325,M2,1,10260,58173,212
spec-10912-58253-0647.fits,sdssdr12,-167.2266667,F5,-2,10912,58253,647
spec-0367-51997-0260.fits,sdssdr12,-238.705,F4,-1.5,367,51997,260
spec-7846-56984-0896.fits,sdssdr12,-29.80166667,M4,0.5,7846,56984,896
spec-7403-57071-0796.fits,sdssdr12,-133.5066667,M6,0,7403,57071,796
spec-8397-57482-0874.fits,sdssdr12,-20.50166667,M4,0.5,8397,57482,874
spec-1773-53112-0141.fits,sdssdr12,-47.805,M3,-1,1773,53112,141
spec-7609-56959-0918.fits,sdssdr12,24.73,M4,0.5,7609,56959,918
spec-7420-56753-0627.fits,sdssdr12,7.933333333,G8+WD3,0,7420,56753,627
spec-7317-56992-0862.fits,sdssdr12,-99.59833333,F9,-1,7317,56992,862
spec-7741-58078-0025.fits,sdssdr12,-7.801666666,M5,0.5,7741,58078,25
spec-7287-57042-0368.fits,sdssdr12,-0.466666667,M5,0.5,7287,57042,368
spec-7380-56753-0830.fits,sdssdr12,-172.7316667,F6,-1.5,7380,56753,830
spec-7275-57093-0009.fits,sdssdr12,-1.163333333,G9+C4,0,7275,57093,9
spec-7303-57013-0329.fits,sdssdr12,-33.4925,M5,0.5,7303,57013,329
spec-7286-57096-0872.fits,sdssdr12,-70.19666666,M3,0.5,7286,57096,872
spec-7403-57071-0542.fits,sdssdr12,4.848333333,M1,0.5,7403,57071,542
spec-8286-57062-0594.fits,sdssdr12,-7.08,M1,-0.5,8286,57062,594
spec-8514-58174-0773.fits,sdssdr12,-30.8975,M3,0.5,8514,58174,773
spec-7420-56753-0277.fits,sdssdr12,-244.935,F5,-2,7420,56753,277
spec-7406-56805-0711.fits,sdssdr12,-154.4933333,F9+WD4,0,7406,56805,711
spec-7314-56990-0156.fits,sdssdr12,31.73,M4,0.5,7314,56990,156
spec-7400-57134-0302.fits,sdssdr12,10.73833333,K4+WD3,0,7400,57134,302
spec-11633-58463-0390.fits,sdssdr12,-102.84,G7,-1.5,11633,58463,390
spec-8378-57785-0920.fits,sdssdr12,-62.18166666,M4,0.5,8378,57785,920
spec-1755-53386-0176.fits,sdssdr12,-26.39,F1,-1.5,1755,53386,176
spec-7377-56741-0866.fits,sdssdr12,26.52833333,M4,0.5,7377,56741,866
spec-8368-57431-0662.fits,sdssdr12,41.34833333,M1,0.5,8368,57431,662
spec-11068-58488-0477.fits,sdssdr12,-68.54,M2,1,11068,58488,477
spec-7381-56717-0965.fits,sdssdr12,-86.735,G1+WD10,0,7381,56717,965
spec-8536-58015-0754.fits,sdssdr12,-38.56,G7+K3,0,8536,58015,754
spec-7416-56810-0101.fits,sdssdr12,38.885,M4,0.5,7416,56810,101
spec-2267-53713-0197.fits,sdssdr12,-110.5783333,L0,0,2267,53713,197
spec-7823-56978-0812.fits,sdssdr12,-5.2975,M4,0.5,7823,56978,812
spec-8429-57893-0158.fits,sdssdr12,-6.94,M4,0.5,8429,57893,158
spec-8180-57345-0854.fits,sdssdr12,-210.52,K7+M1,0,8180,57345,854
spec-7677-57363-0154.fits,sdssdr12,-97.48,M3,0.5,7677,57363,154
spec-7421-57159-0728.fits,sdssdr12,-71.01666666,F5,-2,7421,57159,728
spec-7279-57071-0898.fits,sdssdr12,-94.95166666,F7+G4,0,7279,57071,898
spec-7412-57162-0486.fits,sdssdr12,-62.47,G3,0,7412,57162,486
spec-7628-56978-0370.fits,sdssdr12,-49.11666667,M3,0.5,7628,56978,370
spec-7408-56780-0030.fits,sdssdr12,-255,F7+G1,0,7408,56780,30
spec-7659-57060-0806.fits,sdssdr12,-14.07833333,M6,0,7659,57060,806
spec-7388-56783-0372.fits,sdssdr12,-87.2425,K2,-1,7388,56783,372
spec-7607-56902-0342.fits,sdssdr12,-48.225,M0,0.5,7607,56902,342
spec-8226-57423-0740.fits,sdssdr12,-107.65,A8,0.5,8226,57423,740
spec-0612-52079-0275.fits,sdssdr12,51.1,WD7,0,612,52079,275
spec-7612-56972-0680.fits,sdssdr12,-66.83,M3,-1,7612,56972,680
spec-7608-56945-0863.fits,sdssdr12,-36.69333333,K4,-1,7608,56945,863
spec-7624-57039-0966.fits,sdssdr12,-94.67666666,M7,0.5,7624,57039,966
spec-8861-57459-0154.fits,sdssdr12,13.63333333,M5,0.5,8861,57459,154
spec-7669-57329-0789.fits,sdssdr12,-23.12,M5,0.5,7669,57329,789
spec-7594-56947-0380.fits,sdssdr12,-26.115,M4,0.5,7594,56947,380
spec-7766-58395-0622.fits,sdssdr12,-112.465,K4,0.5,7766,58395,622
spec-8166-57130-0214.fits,sdssdr12,-143.1483333,F7+K4,0,8166,57130,214
spec-7605-56949-0739.fits,sdssdr12,-36.9525,K4+M1,0,7605,56949,739
spec-7390-57130-0935.fits,sdssdr12,-4.3775,M2,1,7390,57130,935
spec-8500-57432-0458.fits,sdssdr12,-33.73333333,M0,0.5,8500,57432,458
spec-8221-58198-0911.fits,sdssdr12,9.4475,M2,1,8221,58198,911
spec-7289-57039-0390.fits,sdssdr12,-11.265,M3,0.5,7289,57039,390
spec-7431-57162-0690.fits,sdssdr12,73,K4+M1,0,7431,57162,690
spec-7408-56780-0175.fits,sdssdr12,1.775,G9,-0.5,7408,56780,175
spec-7685-57062-0623.fits,sdssdr12,-17.25,M0,0.5,7685,57062,623
spec-7418-57165-0764.fits,sdssdr12,-8.516666666,M2,0,7418,57165,764
spec-8285-57048-0752.fits,sdssdr12,31.635,M0,0.5,8285,57048,752
spec-7391-56781-0878.fits,sdssdr12,155.205,G9,-0.5,7391,56781,878
spec-11703-58526-0954.fits,sdssdr12,35.96166667,M3,0.5,11703,58526,954
spec-7417-56753-0192.fits,sdssdr12,-76.35833333,M2,0,7417,56753,192
spec-8234-57450-0686.fits,sdssdr12,-231.2216667,K1,-2,8234,57450,686
spec-7857-57278-0573.fits,sdssdr12,57.26,M5,0.5,7857,57278,573
spec-7417-56753-0468.fits,sdssdr12,-40.04,M1,0.5,7417,56753,468
spec-7766-58395-0337.fits,sdssdr12,-65.7525,G7,-1.5,7766,58395,337
spec-7900-57358-0131.fits,sdssdr12,24.7275,M5,0.5,7900,57358,131
spec-10911-58256-0620.fits,sdssdr12,-80.88333333,M1,0.5,10911,58256,620
spec-7404-56776-0622.fits,sdssdr12,77.3,K3,-1,7404,56776,622
spec-7623-56901-0045.fits,sdssdr12,-22.2125,K7+WD2,0,7623,56901,45
spec-8357-58157-0133.fits,sdssdr12,-20.00666667,M5,0.5,8357,58157,133
spec-7574-56945-0161.fits,sdssdr12,-3.18,K7+M1,0,7574,56945,161
spec-1572-53177-0177.fits,sdssdr12,-58.14333333,F9,-2,1572,53177,177
spec-8220-57432-0773.fits,sdssdr12,-27.7725,M5,0.5,8220,57432,773
spec-8867-57460-0729.fits,sdssdr12,-20.63333333,M5,0.5,8867,57460,729
spec-7399-57162-0449.fits,sdssdr12,12.98333333,F7,-2,7399,57162,449
spec-10261-58462-0562.fits,sdssdr12,-16.8125,M5,0.5,10261,58462,562
spec-7638-56981-0772.fits,sdssdr12,-159.545,F7,0,7638,56981,772
spec-7633-56931-0152.fits,sdssdr12,-51.36666667,K2,-1,7633,56931,152
spec-8276-57067-0703.fits,sdssdr12,25.6825,K4,0.5,8276,57067,703
spec-7852-56987-0208.fits,sdssdr12,28.255,M4,0.5,7852,56987,208
spec-8405-57835-0688.fits,sdssdr12,-19.965,M5,0.5,8405,57835,688
spec-7301-56746-0700.fits,sdssdr12,-59.805,F9+G7,0,7301,56746,700
spec-8380-57520-0496.fits,sdssdr12,-23.99333333,M4,0.5,8380,57520,496
spec-1768-53442-0196.fits,sdssdr12,119.4266667,WD7,0,1768,53442,196
spec-8760-57672-0778.fits,sdssdr12,-67.975,M2,0,8760,57672,778
spec-7617-56949-0160.fits,sdssdr12,13.705,M4,0.5,7617,56949,160
spec-7276-57061-0805.fits,sdssdr12,-21.97,M3,-1,7276,57061,805
spec-7396-56809-0826.fits,sdssdr12,1.093333333,M5,0.5,7396,56809,826
spec-7306-56684-0288.fits,sdssdr12,-59.61,M2,0,7306,56684,288
spec-7658-57312-0063.fits,sdssdr12,-80.07666666,K7,-0.5,7658,57312,63
spec-7308-56709-0788.fits,sdssdr12,12.8875,M0,0.5,7308,56709,788
spec-7517-56772-0127.fits,sdssdr12,-25.305,M5,0.5,7517,56772,127
spec-7416-56810-0044.fits,sdssdr12,-63.85333333,G3,-1,7416,56810,44
spec-7428-56781-0244.fits,sdssdr12,-255,K5,-2,7428,56781,244
spec-11078-58437-0945.fits,sdssdr12,-132.015,K4+WD2,0,11078,58437,945
spec-8361-57731-0634.fits,sdssdr12,-25.86833333,F9,0,8361,57731,634
spec-8367-57429-0310.fits,sdssdr12,0.875,G3,0,8367,57429,310
spec-7613-56988-0761.fits,sdssdr12,-208.3966667,F3,0,7613,56988,761
spec-10274-58170-0926.fits,sdssdr12,38.285,M4,0.5,10274,58170,926
spec-8433-57488-0210.fits,sdssdr12,2.915,M3,0.5,8433,57488,210
spec-3864-55649-0396.fits,sdssdr12,42.89333333,F3,0,3864,55649,396
spec-10262-58543-0104.fits,sdssdr12,-11.725,M5,0.5,10262,58543,104
spec-7398-56781-0464.fits,sdssdr12,5.055,M6,-0.5,7398,56781,464
spec-7285-56991-0148.fits,sdssdr12,5.426666667,M1,0.5,7285,56991,148
spec-10747-58220-0784.fits,sdssdr12,-96.36,M5,0.5,10747,58220,784
spec-10257-58526-0831.fits,sdssdr12,-18.955,G8,0,10257,58526,831
spec-8506-57893-0798.fits,sdssdr12,0.381666667,M4,0.5,8506,57893,798
spec-7288-57039-0207.fits,sdssdr12,1.065,M6,-0.5,7288,57039,207
spec-7289-57039-0406.fits,sdssdr12,-3.8625,M4,0.5,7289,57039,406
spec-8402-57843-0676.fits,sdssdr12,-8.888333333,M4,0.5,8402,57843,676
spec-7859-57282-0277.fits,sdssdr12,24.485,M0,0.5,7859,57282,277
spec-8495-57481-0022.fits,sdssdr12,-116.3816667,G9,-0.5,8495,57481,22
spec-7703-57333-0295.fits,sdssdr12,-10.8375,M3,0.5,7703,57333,295
spec-8362-57732-0648.fits,sdssdr12,-49.64,M6,-0.5,8362,57732,648
spec-7311-57038-0042.fits,sdssdr12,-91.09333333,K7,0.5,7311,57038,42
spec-8210-57426-0878.fits,sdssdr12,36.24166667,M6,0,8210,57426,878
spec-7392-56992-0232.fits,sdssdr12,-88.45166666,K7+WD2,0,7392,56992,232
spec-7315-56685-0274.fits,sdssdr12,-10.16166667,K3+WD2,0,7315,56685,274
spec-7668-57579-0880.fits,sdssdr12,-14.21666667,M2,1,7668,57579,880
spec-7432-57107-0084.fits,sdssdr12,-23.32333333,M5,0.5,7432,57107,84
spec-8211-57423-0276.fits,sdssdr12,4.9,F7+G7,0,8211,57423,276
spec-7427-56751-0638.fits,sdssdr12,-47.84,M0,-0.5,7427,56751,638
spec-7300-56707-0420.fits,sdssdr12,-92.71,M0,0.5,7300,56707,420
spec-8821-57731-0779.fits,sdssdr12,8.801666666,M5,0.5,8821,57731,779
spec-7649-57574-0698.fits,sdssdr12,-105.5225,G9,-0.5,7649,57574,698
spec-7297-57040-0184.fits,sdssdr12,54.38,K3,-1,7297,57040,184
spec-7739-57673-0004.fits,sdssdr12,-166.1033333,G8,0,7739,57673,4
spec-8376-57786-0092.fits,sdssdr12,44.52,M3,0.5,8376,57786,92
spec-7760-58080-0023.fits,sdssdr12,1.9125,M7,0.5,7760,58080,23
spec-7434-57166-0268.fits,sdssdr12,-18.9075,M5,0.5,7434,57166,268
spec-7694-57359-0083.fits,sdssdr12,-65.13833333,K4+WD2,0,7694,57359,83
spec-7866-57002-0554.fits,sdssdr12,-250.9775,F2,-1.5,7866,57002,554
spec-7391-56781-0252.fits,sdssdr12,-72.31333333,K1,-1,7391,56781,252
spec-7688-57360-0090.fits,sdssdr12,7.605,M3,0.5,7688,57360,90
spec-8200-58174-0281.fits,sdssdr12,-48.76333333,M0,0.5,8200,58174,281
spec-7303-57013-0145.fits,sdssdr12,-63.41333333,M2,0,7303,57013,145
spec-7305-56991-0014.fits,sdssdr12,137.5466667,G4,-1.5,7305,56991,14
spec-8413-57897-0222.fits,sdssdr12,-135.3133333,M4,0.5,8413,57897,222
spec-7860-57006-0185.fits,sdssdr12,16.255,M3,0.5,7860,57006,185
spec-7320-56722-0724.fits,sdssdr12,-51.255,M2,1,7320,56722,724
spec-7876-57002-0749.fits,sdssdr12,-56.76,K7+M1,0,7876,57002,749
spec-8742-57364-0188.fits,sdssdr12,-85.82166666,M4,0.5,8742,57364,188
spec-7613-56988-0018.fits,sdssdr12,-82.455,K4,-2,7613,56988,18
spec-7661-57286-0736.fits,sdssdr12,168.175,M1+WD4,0,7661,57286,736
spec-7407-56772-0435.fits,sdssdr12,-225.8666667,M0,-0.5,7407,56772,435
spec-7646-57570-0869.fits,sdssdr12,-3.4275,M3,0.5,7646,57570,869
spec-7731-58130-0858.fits,sdssdr12,-237.1016667,F5,-2,7731,58130,858
spec-7281-57007-0762.fits,sdssdr12,53.44833333,M2,1,7281,57007,762
spec-7284-56683-0778.fits,sdssdr12,-22.93,K3,0.5,7284,56683,778
spec-7622-56987-0296.fits,sdssdr12,-54.78666667,M2,0,7622,56987,296
spec-7291-56992-0001.fits,sdssdr12,2.978333333,M5,0.5,7291,56992,1
spec-7300-56707-0565.fits,sdssdr12,14.12,M4,0.5,7300,56707,565
spec-7671-57360-0994.fits,sdssdr12,40.96166667,M6,-0.5,7671,57360,994
spec-8164-57127-0756.fits,sdssdr12,28.89833333,M5,0.5,8164,57127,756
spec-7821-57279-0136.fits,sdssdr12,-83.55,M5,0.5,7821,57279,136
spec-7626-56934-0969.fits,sdssdr12,5.7775,M3,0.5,7626,56934,969
spec-7830-57043-0701.fits,sdssdr12,2.4425,M3,0.5,7830,57043,701
spec-7376-56749-0458.fits,sdssdr12,-23.265,M5,0.5,7376,56749,458
spec-7325-56717-0072.fits,sdssdr12,-20.71166667,G9+K5,0,7325,56717,72
spec-7839-56900-0736.fits,sdssdr12,8.7825,M5,0.5,7839,56900,736
spec-7296-57046-0399.fits,sdssdr12,-15.73,M4,0.5,7296,57046,399
spec-7431-57162-0805.fits,sdssdr12,-111.4566667,G8+C4,0,7431,57162,805
spec-7844-56982-0030.fits,sdssdr12,-78.16166666,M4,0.5,7844,56982,30
spec-7840-57003-0966.fits,sdssdr12,-2.235,M3,0.5,7840,57003,966
spec-8173-57375-0500.fits,sdssdr12,92.47,M3,-1,8173,57375,500
spec-7760-58080-0536.fits,sdssdr12,-5.168333333,M2,1,7760,58080,536
spec-7428-56781-0182.fits,sdssdr12,-160.8016667,F3,-2,7428,56781,182
spec-7424-57160-0193.fits,sdssdr12,-28.77,M1,0.5,7424,57160,193
spec-7819-57280-0946.fits,sdssdr12,84.91833333,M3,0.5,7819,57280,946
spec-7826-56931-0430.fits,sdssdr12,36.245,M6,-0.5,7826,56931,430
spec-7632-56987-0121.fits,sdssdr12,-139.8125,M0,-0.5,7632,56987,121
spec-2606-54154-0308.fits,sdssdr12,-56.335,A8,0.5,2606,54154,308
spec-8171-57135-0768.fits,sdssdr12,-10.51,M4,0.5,8171,57135,768
spec-7393-56749-0574.fits,sdssdr12,-22.76833333,M2,1,7393,56749,574
spec-7400-57134-0928.fits,sdssdr12,-82.84,M1,0.5,7400,57134,928
spec-8190-57448-0200.fits,sdssdr12,58.02666666,M4,0.5,8190,57448,200
spec-7432-57107-0591.fits,sdssdr12,-65.64666666,M6,0,7432,57107,591
spec-7280-56709-0876.fits,sdssdr12,52.71333333,M1,0.5,7280,56709,876
spec-7405-57134-0194.fits,sdssdr12,-35.11,M4,0.5,7405,57134,194
spec-7286-57096-0608.fits,sdssdr12,-9.618333333,G1+K3,0,7286,57096,608
spec-10723-58287-0341.fits,sdssdr12,-189.925,F1,-0.5,10723,58287,341
spec-7410-57104-0096.fits,sdssdr12,95.01166666,K7+M0,0,7410,57104,96
spec-7515-56781-0398.fits,sdssdr12,-15.5275,G5,-1.5,7515,56781,398
spec-7315-56685-0331.fits,sdssdr12,21.125,M2,0,7315,56685,331
spec-11677-58510-0454.fits,sdssdr12,-12.635,M1,0.5,11677,58510,454
spec-8060-57894-0138.fits,sdssdr12,-253.1,F5,-2,8060,57894,138
spec-8067-58253-0163.fits,sdssdr12,-21.285,M3,0.5,8067,58253,163
spec-7581-56949-0647.fits,sdssdr12,-67.43,K0+C4,0,7581,56949,647
spec-7293-56741-0844.fits,sdssdr12,-196.1525,F6,-1.5,7293,56741,844
spec-10264-58162-0262.fits,sdssdr12,19.355,M3,0.5,10264,58162,262
spec-2530-53881-0559.fits,sdssdr12,-118.2533333,F3,0,2530,53881,559
spec-11380-58462-0864.fits,sdssdr12,-38.80166667,A7,0,11380,58462,864
spec-7297-57040-0868.fits,sdssdr12,-232.01,K7+WD6,0,7297,57040,868
spec-8398-57870-0953.fits,sdssdr12,-18.66833333,M2,1,8398,57870,953
spec-8357-58157-0778.fits,sdssdr12,-3.2975,M5,0.5,8357,58157,778
spec-7307-56720-0436.fits,sdssdr12,-35.01333333,M1,-0.5,7307,56720,436
spec-7598-56956-0164.fits,sdssdr12,-7.425,K2+C4,0,7598,56956,164
spec-7380-56753-0797.fits,sdssdr12,-53.335,M2,0,7380,56753,797
spec-7392-56992-0300.fits,sdssdr12,38.57166667,M1,0.5,7392,56992,300
spec-7393-56749-0153.fits,sdssdr12,68.23333333,F7+C4,0,7393,56749,153
spec-7690-57046-0255.fits,sdssdr12,-27.89833333,M4,0.5,7690,57046,255
spec-10267-58223-0192.fits,sdssdr12,22.065,M5,0.5,10267,58223,192
spec-7853-56988-0196.fits,sdssdr12,-56.18,M4,0.5,7853,56988,196
spec-2857-54453-0167.fits,sdssdr12,-32.20166667,A7,0,2857,54453,167
spec-7728-58138-0512.fits,sdssdr12,-32.325,M3,0.5,7728,58138,512
spec-7289-57039-0164.fits,sdssdr12,37.29333333,C1,0,7289,57039,164
spec-7616-56902-0050.fits,sdssdr12,6.8175,M1,-0.5,7616,56902,50
spec-8837-57867-0533.fits,sdssdr12,1.57,M4,0.5,8837,57867,533
spec-7398-56781-0556.fits,sdssdr12,1.751666667,G9+K1,0,7398,56781,556
spec-7597-56973-0710.fits,sdssdr12,-36.49833333,M5,0.5,7597,56973,710
spec-7594-56947-0524.fits,sdssdr12,27.78,M6,0,7594,56947,524
spec-11124-58430-0594.fits,sdssdr12,0.356666667,M6,-0.5,11124,58430,594
spec-7512-56777-0625.fits,sdssdr12,55.455,K3+M1,0,7512,56777,625
spec-7285-56991-0580.fits,sdssdr12,57.66333333,M0,-0.5,7285,56991,580
spec-8404-57481-0975.fits,sdssdr12,-40.3975,K3+M1,0,8404,57481,975
spec-10741-58230-0508.fits,sdssdr12,46.43,M2+C5,0,10741,58230,508
spec-11634-58484-0767.fits,sdssdr12,-129.3333333,K3+WD2,0,11634,58484,767
spec-7280-56709-0552.fits,sdssdr12,43.09166667,M3,-1,7280,56709,552
spec-8505-57834-0787.fits,sdssdr12,-116.1416667,G4,-1.5,8505,57834,787
spec-10257-58526-0450.fits,sdssdr12,-46.06166667,M3,0.5,10257,58526,450
spec-10288-58131-0998.fits,sdssdr12,-111.6916667,F4,-1.5,10288,58131,998
spec-7390-57130-0738.fits,sdssdr12,-2.4575,M0,0.5,7390,57130,738
spec-3110-54747-0635.fits,sdssdr12,1.198333333,K4,-1,3110,54747,635
spec-7632-56987-0156.fits,sdssdr12,-125.5516667,G3,-1,7632,56987,156
spec-8229-57430-0593.fits,sdssdr12,-8.0475,M3,0.5,8229,57430,593
spec-7409-56809-0347.fits,sdssdr12,-33.24,K3,-1,7409,56809,347
spec-7596-56945-0312.fits,sdssdr12,9.106666666,M2,0,7596,56945,312
spec-7418-57165-0986.fits,sdssdr12,-27.74666667,K2+WD3,0,7418,57165,986
spec-8730-57672-0694.fits,sdssdr12,22.7225,M2,1,8730,57672,694
spec-3373-54940-0066.fits,sdssdr12,43.37,K3,-1,3373,54940,66
spec-10732-58253-0762.fits,sdssdr12,-41.05833333,M4,0.5,10732,58253,762
spec-8207-57431-0580.fits,sdssdr12,-33.42833333,M4,0.5,8207,57431,580
spec-7643-57302-0603.fits,sdssdr12,-137.32,F5,-2,7643,57302,603
spec-7679-57367-0316.fits,sdssdr12,-255,F7,-2,7679,57367,316
spec-7319-56962-0530.fits,sdssdr12,-27.9725,K5+M1,0,7319,56962,530
spec-8395-57834-0751.fits,sdssdr12,-117.6866667,F3,0,8395,57834,751
spec-7827-57278-0136.fits,sdssdr12,-71.38333333,M4,0.5,7827,57278,136
spec-8521-58175-0514.fits,sdssdr12,29.825,G3,-1,8521,58175,514
spec-7664-57367-0129.fits,sdssdr12,7.305,M6,0,7664,57367,129
spec-7633-56931-0719.fits,sdssdr12,-68.07333333,M5,0.5,7633,56931,719
spec-7430-57105-0780.fits,sdssdr12,-14.0775,M0,-0.5,7430,57105,780
spec-1979-53431-0158.fits,sdssdr12,20.31,M8,-0.5,1979,53431,158
spec-7913-57333-0146.fits,sdssdr12,-163.2716667,F3,0,7913,57333,146
spec-7390-57130-0692.fits,sdssdr12,57.62,M4,0.5,7390,57130,692
spec-8849-57457-0372.fits,sdssdr12,-0.5225,M6,0,8849,57457,372
spec-7587-57297-0322.fits,sdssdr12,-12.705,M0,-0.5,7587,57297,322
spec-7282-56660-0533.fits,sdssdr12,-25.54333333,M2,1,7282,56660,533
spec-8057-57190-0470.fits,sdssdr12,-10.39166667,M4,0.5,8057,57190,470
spec-7289-57039-0922.fits,sdssdr12,-42.6475,M4,0.5,7289,57039,922
spec-7725-58158-0744.fits,sdssdr12,-69.00333333,F9+G9,0,7725,58158,744
spec-8509-57843-0813.fits,sdssdr12,31.55833333,M2,1,8509,57843,813
spec-10925-58271-0144.fits,sdssdr12,-39.7075,M1,0.5,10925,58271,144
spec-7594-56947-0932.fits,sdssdr12,-17.61,M4,0.5,7594,56947,932
spec-7319-56962-0025.fits,sdssdr12,49.2525,M3,0.5,7319,56962,25
spec-7398-56781-0940.fits,sdssdr12,100.0666667,F7,-1,7398,56781,940
spec-7742-58076-0472.fits,sdssdr12,-86.255,M4,0.5,7742,58076,472
spec-7303-57013-0132.fits,sdssdr12,-36.075,K4+M0,0,7303,57013,132
spec-11124-58430-0982.fits,sdssdr12,35.9575,K5+WD4,0,11124,58430,982
spec-7295-57067-0168.fits,sdssdr12,-78.97333333,K7,0.5,7295,57067,168
spec-7309-56991-0640.fits,sdssdr12,0.838333333,M0,-0.5,7309,56991,640
spec-7738-58100-0806.fits,sdssdr12,-27.175,M5,0.5,7738,58100,806
spec-11346-58429-0700.fits,sdssdr12,15.22833333,M4,0.5,11346,58429,700
spec-11068-58488-0396.fits,sdssdr12,-14.0925,M5,0.5,11068,58488,396
spec-7415-57097-0274.fits,sdssdr12,-66.86333333,G3,-1,7415,57097,274
spec-8514-58174-0568.fits,sdssdr12,-64.64,M7,0.5,8514,58174,568
spec-11313-58426-0736.fits,sdssdr12,-163.9775,G1,0,11313,58426,736
spec-7277-56748-0585.fits,sdssdr12,-7.395,K5,0.5,7277,56748,585
spec-7660-57357-0088.fits,sdssdr12,-72.995,K3+C4,0,7660,57357,88
spec-7281-57007-0650.fits,sdssdr12,-17.495,M5,0.5,7281,57007,650
spec-7420-56753-0596.fits,sdssdr12,-136.2566667,M2,1,7420,56753,596
spec-7660-57357-0572.fits,sdssdr12,-47.9125,M5,0.5,7660,57357,572
spec-8302-57389-0324.fits,sdssdr12,-40.63333333,M1,-0.5,8302,57389,324
spec-8374-57783-0142.fits,sdssdr12,-18.63666667,M4,0.5,8374,57783,142
spec-11348-58438-0211.fits,sdssdr12,15.0575,M5,0.5,11348,58438,211
spec-8733-58396-0082.fits,sdssdr12,18.13,M2,1,8733,58396,82
